StateAbbr,StateDesc,CountyName,CountyFIPS,TotalPopulation,TotalPop18plus,ACCESS2_CrudePrev,ARTHRITIS_CrudePrev,BINGE_CrudePrev,BPHIGH_CrudePrev,BPMED_CrudePrev,CANCER_CrudePrev,CASTHMA_CrudePrev,CHD_CrudePrev,CHECKUP_CrudePrev,CHOLSCREEN_CrudePrev,COLON_SCREEN_CrudePrev,COPD_CrudePrev,CSMOKING_CrudePrev,DENTAL_CrudePrev,DEPRESSION_CrudePrev,DIABETES_CrudePrev,GHLTH_CrudePrev,HIGHCHOL_CrudePrev,LPA_CrudePrev,MAMMOUSE_CrudePrev,MHLTH_CrudePrev,OBESITY_CrudePrev,PHLTH_CrudePrev,SLEEP_CrudePrev,STROKE_CrudePrev,TEETHLOST_CrudePrev,HEARING_CrudePrev,VISION_CrudePrev,COGNITION_CrudePrev,MOBILITY_CrudePrev	,SELFCARE_CrudePrev,INDEPLIVE_CrudePrev,DISABILITY_CrudePrev,LONELINESS_CrudePrev,FOODSTAMP_CrudePrev,FOODINSECU_CrudePrev,HOUSINSECU_CrudePrev,SHUTUTILITY_CrudePrev,LACKTRPT_CrudePrev,EMOTIONSPT_CrudePrev,ACCESS2_CrudePrev_Cases,ARTHRITIS_CrudePrev_Cases,BINGE_CrudePrev_Cases,BPHIGH_CrudePrev_Cases,BPMED_CrudePrev_Cases,CANCER_CrudePrev_Cases,CASTHMA_CrudePrev_Cases,CHD_CrudePrev_Cases,CHECKUP_CrudePrev_Cases,CHOLSCREEN_CrudePrev_Cases,COLON_SCREEN_CrudePrev_Cases,COPD_CrudePrev_Cases,CSMOKING_CrudePrev_Cases,DENTAL_CrudePrev_Cases,DEPRESSION_CrudePrev_Cases,DIABETES_CrudePrev_Cases,GHLTH_CrudePrev_Cases,HIGHCHOL_CrudePrev_Cases,LPA_CrudePrev_Cases,MAMMOUSE_CrudePrev_Cases,MHLTH_CrudePrev_Cases,OBESITY_CrudePrev_Cases,PHLTH_CrudePrev_Cases,SLEEP_CrudePrev_Cases,STROKE_CrudePrev_Cases,TEETHLOST_CrudePrev_Cases,HEARING_CrudePrev_Cases,VISION_CrudePrev_Cases,COGNITION_CrudePrev_Cases,SELFCARE_CrudePrev_Cases,INDEPLIVE_CrudePrev_Cases,DISABILITY_CrudePrev_Cases,LONELINESS_CrudePrev_Cases,FOODSTAMP_CrudePrev_Cases,FOODINSECU_CrudePrev_Cases,HOUSINSECU_CrudePrev_Cases,SHUTUTILITY_CrudePrev_Cases,LACKTRPT_CrudePrev_Cases,EMOTIONSPT_CrudePrev_Cases,physicians_total,psychiatrists,cardiologists,general_internal_med,beds_total,beds_acute,beds_icu,MedianIncome,physicians_per10k,general_internal_med_per10k,cardiologists_per10k,psych_per10k,beds_per10k,beds_acute_per10k,beds_icu_per10k,pop_quintile,diabetes_supply_group,chd_supply_group,depression_supply_group
NM,New Mexico,San Miguel,35047,27201,21911.0,19.4879,26.4433,12.7972,35.7172,75.542,6.8641,9.1233,7.9412,70.2752,84.2956,56.159,6.3028,11.8251,57.7381,20.0584,16.5533,27.7121,36.3151,30.9616,67.4593,14.9194,37.3283,16.7222,35.9226,4.1349,15.0244,9.1005,8.8951,15.6862,186.5,5.6729,9.5614,37.164,33.9555,18.744,24.102,18.5021,11.8525,11.6426,24.4854,4270.0,5794.0,2804.0,7826.0,16552.0,1504.0,1999.0,1740.0,15398.0,18470.0,12305.0,1381.0,2591.0,12651.0,4395.0,3627.0,6072.0,7957.0,6784.0,14781.0,3269.0,8179.0,3664.0,7871.0,906.0,3292.0,1994.0,1949.0,3437.0,1243.0,2095.0,8143.0,7440.0,4107.0,5281.0,4054.0,2597.0,2551.0,5365.0,29.0,2.0,0.0,6.0,311.0,54.0,0.0,47400,13.235361234083337,2.7383506001551736,0.0,0.9127835333850577,141.93783944137647,24.645155401396558,0.0,Medium,High,No Providers,Medium
NM,New Mexico,Sandoval,35043,148834,113956.0,11.6931,25.6669,14.1976,34.1737,74.2357,8.09,9.8749,6.4051,69.884,86.1999,62.3671,5.8207,11.744,66.4704,23.5933,11.902,19.5584,35.5084,22.1129,71.2872,15.5867,32.6398,14.0686,35.2478,3.439,11.0692,7.7311,5.6408,13.7167,476.6,3.8322,7.7793,31.3331,32.703,12.1915,16.1659,13.2955,8.9377,8.8192,23.7495,13325.0,29249.0,16179.0,38943.0,84596.0,9219.0,11253.0,7299.0,79637.0,98230.0,71071.0,6633.0,13383.0,75747.0,26886.0,13563.0,22288.0,40464.0,25199.0,81236.0,17762.0,37195.0,16032.0,40167.0,3919.0,12614.0,8810.0,6428.0,15631.0,4367.0,8865.0,35706.0,37267.0,13893.0,18422.0,15151.0,10185.0,10050.0,27064.0,221.0,12.0,0.0,36.0,25.0,0.0,0.0,84053,19.393450103548737,3.159114044016989,0.0,1.0530380146723297,2.1938291972340203,0.0,0.0,Very Large,High,No Providers,High
NM,New Mexico,Santa Fe,35049,154778,127815.0,13.0478,25.6417,12.2935,31.8531,74.6782,9.1938,9.3244,6.9139,71.2577,87.2136,63.9596,5.781,10.2953,66.8059,22.3925,12.1113,20.0563,34.9208,21.1751,74.104,13.5665,25.8859,13.9772,30.3517,3.5027,9.9832,7.8121,5.7669,12.3468,754.0,3.9518,7.3724,27.9975,31.368,11.9994,15.3847,12.5556,8.4161,8.1454,21.8988,16677.0,32774.0,15713.0,40713.0,95450.0,11751.0,11918.0,8837.0,91078.0,111472.0,81750.0,7389.0,13159.0,85388.0,28621.0,15480.0,25635.0,44634.0,27065.0,94716.0,17340.0,33086.0,17865.0,38794.0,4477.0,12760.0,9985.0,7371.0,15781.0,5051.0,9423.0,35785.0,40093.0,15337.0,19664.0,16048.0,10757.0,10411.0,27990.0,484.0,35.0,7.0,48.0,215.0,215.0,24.0,74689,37.867229980831674,3.7554277666940497,0.547666549309549,2.7383327465477447,16.821186871650433,16.821186871650433,1.8777138833470248,Very Large,High,Medium,Very High
NM,New Mexico,Sierra,35051,11576,9795.0,13.8744,37.3047,11.0362,45.462,81.3578,11.6386,10.4033,11.9959,74.2215,87.075,61.8989,12.0061,16.8555,58.9791,22.7463,18.0092,28.9229,42.7667,30.3114,64.3492,15.5487,37.4579,19.4487,32.7718,6.146,17.6723,12.9658,8.8617,16.1409,91.2,6.7892,11.8121,41.2557,31.5263,19.8877,20.245,13.8744,10.6993,10.3216,22.6442,1359.0,3654.0,1081.0,4453.0,7969.0,1140.0,1019.0,1175.0,7270.0,8529.0,6063.0,1176.0,1651.0,5777.0,2228.0,1764.0,2833.0,4189.0,2969.0,6303.0,1523.0,3669.0,1905.0,3210.0,602.0,1731.0,1270.0,868.0,1581.0,665.0,1157.0,4041.0,3088.0,1948.0,1983.0,1359.0,1048.0,1011.0,2218.0,10.0,0.0,0.0,2.0,11.0,11.0,0.0,37840,10.209290454313425,2.041858090862685,0.0,0.0,11.230219499744768,11.230219499744768,0.0,Small,Medium,No Providers,No Providers
NM,New Mexico,Socorro,35053,16595,13075.0,18.0727,25.652,13.3537,35.3576,73.2008,6.8375,10.1874,8.283,68.1683,80.26,55.4417,8.2065,16.3901,52.6424,22.1415,15.1663,28.7113,34.3403,30.5621,64.9254,17.7591,36.1071,17.8126,32.0994,4.4895,20.9025,9.5449,9.392,18.2792,122.19999999999999,6.0421,11.4646,38.0421,34.7228,22.9063,26.5545,19.4034,13.9044,13.9962,26.1644,2363.0,3354.0,1746.0,4623.0,9571.0,894.0,1332.0,1083.0,8913.0,10494.0,7249.0,1073.0,2143.0,6883.0,2895.0,1983.0,3754.0,4490.0,3996.0,8489.0,2322.0,4721.0,2329.0,4197.0,587.0,2733.0,1248.0,1228.0,2390.0,790.0,1499.0,4974.0,4540.0,2995.0,3472.0,2537.0,1818.0,1830.0,3421.0,10.0,0.0,0.0,1.0,31.0,31.0,0.0,47556,7.648183556405353,0.7648183556405354,0.0,0.0,23.709369024856596,23.709369024856596,0.0,Small,Very Low,No Providers,No Providers
NM,New Mexico,Taos,35055,34489,28445.0,13.5068,29.492,12.9619,36.9098,77.177,8.926,9.5869,8.1385,71.3799,87.1893,62.3343,6.8799,11.6084,64.1343,21.2094,14.8708,22.7527,36.6426,24.8022,71.2392,13.9568,28.2967,15.3489,29.7873,4.1765,11.3799,9.3197,6.9116,13.549,165.7,4.7565,8.4268,32.9689,31.1689,13.4154,17.1313,13.0533,9.158,8.8346,22.1832,3842.0,8389.0,3687.0,10499.0,21953.0,2539.0,2727.0,2315.0,20304.0,24801.0,17731.0,1957.0,3302.0,18243.0,6033.0,4230.0,6472.0,10423.0,7055.0,20264.0,3970.0,8049.0,4366.0,8473.0,1188.0,3237.0,2651.0,1966.0,3854.0,1353.0,2397.0,9378.0,8866.0,3816.0,4873.0,3713.0,2605.0,2513.0,6310.0,64.0,3.0,2.0,7.0,25.0,25.0,0.0,58908,22.4995605554579,2.460889435753208,0.7031112673580594,1.054666901037089,8.788890841975743,8.788890841975743,0.0,Medium,High,Medium,High
NM,New Mexico,Torrance,35057,15045,11933.0,16.5088,31.5009,13.0059,39.9229,76.6781,8.3634,10.5087,9.4947,70.083,82.98,56.5072,9.9388,17.7407,55.6189,25.0985,16.5507,29.3807,38.6407,30.5372,64.3677,17.5899,34.6937,18.7799,34.5596,5.0197,21.0425,10.3997,9.0003,18.034,92.2,6.57,11.7238,40.476,34.3585,22.5593,24.5957,17.791,12.9138,12.4026,25.2074,1970.0,3759.0,1552.0,4764.0,9150.0,998.0,1254.0,1133.0,8363.0,9902.0,6743.0,1186.0,2117.0,6637.0,2995.0,1975.0,3506.0,4611.0,3644.0,7681.0,2099.0,4140.0,2241.0,4124.0,599.0,2511.0,1241.0,1074.0,2152.0,784.0,1399.0,4830.0,4100.0,2692.0,2935.0,2123.0,1541.0,1480.0,3008.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,46250,1.6760244699572615,0.0,0.0,0.0,0.0,0.0,0.0,Small,No Providers,No Providers,No Providers
NM,New Mexico,Union,35059,4079,3260.0,16.2883,28.1902,13.8957,38.0061,74.7853,8.0982,9.7853,8.589,68.8037,83.0982,55.6135,8.4049,16.0123,56.1043,22.7914,14.6933,26.2883,36.6871,28.1902,65.3988,16.5031,35.092,17.0859,34.3865,4.5092,17.3006,9.6933,7.7914,16.6871,17.9,5.4908,10.2147,36.8098,33.589,18.4969,21.2883,16.1963,11.411,10.7975,24.908,531.0,919.0,453.0,1239.0,2438.0,264.0,319.0,280.0,2243.0,2709.0,1813.0,274.0,522.0,1829.0,743.0,479.0,857.0,1196.0,919.0,2132.0,538.0,1144.0,557.0,1121.0,147.0,564.0,316.0,254.0,544.0,179.0,333.0,1200.0,1095.0,603.0,694.0,528.0,372.0,352.0,812.0,2.0,0.0,0.0,0.0,25.0,25.0,0.0,45319,6.134969325153374,0.0,0.0,0.0,76.68711656441718,76.68711656441718,0.0,Very Small,No Providers,No Providers,No Providers
NM,New Mexico,Valencia,35061,76201,58136.0,18.4017,26.2402,13.1915,35.515,74.6216,7.0645,9.7582,7.4893,69.3374,83.272,57.4962,6.975,13.9019,57.3603,22.1687,14.817,26.6547,36.0018,29.1558,69.248,16.2326,35.6629,16.7039,34.8356,3.9906,14.5211,8.6642,8.0897,16.5216,411.0,5.3564,9.7496,36.683,34.6721,18.9573,23.6222,18.4894,12.2575,11.8034,25.9375,10698.0,15255.0,7669.0,20647.0,43382.0,4107.0,5673.0,4354.0,40310.0,48411.0,33426.0,4055.0,8082.0,33347.0,12888.0,8614.0,15496.0,20930.0,16950.0,40258.0,9437.0,20733.0,9711.0,20252.0,2320.0,8442.0,5037.0,4703.0,9605.0,3114.0,5668.0,21326.0,20157.0,11021.0,13733.0,10749.0,7126.0,6862.0,15079.0,30.0,2.0,0.0,5.0,6.0,6.0,0.0,58333,5.160313747075823,0.8600522911793037,0.0,0.3440209164717215,1.0320627494151644,1.0320627494151644,0.0,Large,Very Low,No Providers,Very Low
NV,Nevada,Carson City,32510,58639,47400.0,12.7595,28.7637,16.6287,35.1287,74.2616,9.5464,10.7321,7.3882,73.3059,85.6076,64.4008,8.0612,14.711,60.6013,21.5675,12.2553,22.6181,38.9684,25.1582,74.6899,17.7363,33.1224,15.4515,35.1224,3.8481,13.5527,8.8608,5.8397,15.8249,228.10000000000002,4.2236,8.884,36.3629,35.8713,13.4641,15.8608,12.9219,8.5042,8.9241,25.3376,6048.0,13634.0,7882.0,16651.0,35200.0,4525.0,5087.0,3502.0,34747.0,40578.0,30526.0,3821.0,6973.0,28725.0,10223.0,5809.0,10721.0,18471.0,11925.0,35403.0,8407.0,15700.0,7324.0,16648.0,1824.0,6424.0,4200.0,2768.0,7501.0,2002.0,4211.0,17236.0,17003.0,6382.0,7518.0,6125.0,4031.0,4230.0,12010.0,126.0,3.0,3.0,18.0,211.0,211.0,16.0,71809,26.582278481012658,3.7974683544303796,0.6329113924050633,0.6329113924050633,44.51476793248945,44.51476793248945,3.375527426160337,Large,High,Medium,Medium
NV,Nevada,Churchill,32001,25516,19781.0,10.9145,30.7214,15.1964,36.2216,74.4148,9.4485,11.4908,7.5729,72.509,84.7075,63.4801,8.6902,16.2075,58.8039,22.1627,12.1025,22.4761,40.3165,26.6417,70.2846,18.8818,37.6472,16.0103,35.5695,3.9786,14.7566,9.1654,5.7328,16.526,110.1,4.2313,9.2109,36.0649,35.0033,13.6798,15.5958,12.5979,8.4526,9.1199,25.4992,2159.0,6077.0,3006.0,7165.0,14720.0,1869.0,2273.0,1498.0,14343.0,16756.0,12557.0,1719.0,3206.0,11632.0,4384.0,2394.0,4446.0,7975.0,5270.0,13903.0,3735.0,7447.0,3167.0,7036.0,787.0,2919.0,1813.0,1134.0,3269.0,837.0,1822.0,7134.0,6924.0,2706.0,3085.0,2492.0,1672.0,1804.0,5044.0,19.0,0.0,0.0,4.0,25.0,25.0,4.0,73268,9.605176684697437,2.0221424599363025,0.0,0.0,12.638390374601892,12.638390374601892,2.0221424599363025,Medium,Medium,No Providers,No Providers
NV,Nevada,Clark,32003,2265461,1751240.0,15.6699,23.6828,15.3571,34.0009,70.5189,6.7592,10.3173,6.0087,73.2951,84.0895,57.7542,7.0246,15.315,55.7841,20.8214,12.1631,22.933,37.454,27.2712,69.5196,19.2864,31.578,15.0826,41.2371,3.4029,15.9217,6.8441,6.4943,16.4946,8529.8,4.3952,9.1622,34.2815,37.3228,18.0646,20.5313,17.801,11.3018,11.4152,28.3362,274418.0,414743.0,268939.0,595437.0,1234956.0,118369.0,180680.0,105226.0,1283573.0,1472609.0,1011414.0,123018.0,268203.0,976913.0,364633.0,213005.0,401611.0,655909.0,477584.0,1217455.0,337752.0,553007.0,264133.0,722160.0,59593.0,278828.0,119857.0,113730.0,288860.0,76971.0,160452.0,600351.0,653611.0,316355.0,359552.0,311738.0,197922.0,199908.0,496234.0,4245.0,137.0,93.0,704.0,5621.0,3955.0,133.0,73845,24.239967109019894,4.020008679564195,0.5310522829537927,0.7823028254265549,32.097256800895366,22.583997624540327,0.7594618670199401,Very Large,Very High,Medium,Medium
NV,Nevada,Douglas,32005,49488,41225.0,8.245,33.7926,13.8993,37.618,78.6683,12.3226,10.3602,8.1868,78.0085,89.5064,70.775,8.1455,12.4269,66.6367,19.3693,12.017,19.037,42.3311,21.225,74.5882,14.9303,27.4154,14.8502,32.5652,4.0606,10.9303,9.5015,4.752,12.7956,251.9,3.7041,7.6022,32.8854,30.4233,8.6234,10.4645,8.6234,5.8581,6.2171,21.2565,3399.0,13931.0,5730.0,15508.0,32431.0,5080.0,4271.0,3375.0,32159.0,36899.0,29177.0,3358.0,5123.0,27471.0,7985.0,4954.0,7848.0,17451.0,8750.0,30749.0,6155.0,11302.0,6122.0,13425.0,1674.0,4506.0,3917.0,1959.0,5275.0,1527.0,3134.0,13557.0,12542.0,3555.0,4314.0,3555.0,2415.0,2563.0,8763.0,84.0,2.0,0.0,11.0,23.0,23.0,4.0,88018,20.37598544572468,2.668283808368708,0.0,0.4851425106124924,5.5791388720436625,5.5791388720436625,0.9702850212249848,Large,High,No Providers,Low
NV,Nevada,Elko,32007,53702,38408.0,13.7992,24.7006,17.9936,31.3528,70.0349,7.0402,10.93,5.9961,70.7483,82.2771,58.6701,7.3344,17.2777,57.6416,21.998,10.8727,22.2323,35.2479,25.7264,69.798,19.3553,38.078,15.2026,38.6039,3.2571,15.6816,7.363,5.7983,17.6734,222.1,4.0981,9.1309,34.6647,33.9174,15.5514,17.9598,15.0463,9.8183,10.2895,25.0,5300.0,9487.0,6911.0,12042.0,26899.0,2704.0,4198.0,2303.0,27173.0,31601.0,22534.0,2817.0,6636.0,22139.0,8449.0,4176.0,8539.0,13538.0,9881.0,26808.0,7434.0,14625.0,5839.0,14827.0,1251.0,6023.0,2828.0,2227.0,6788.0,1574.0,3507.0,13314.0,13027.0,5973.0,6898.0,5779.0,3771.0,3952.0,9602.0,36.0,0.0,3.0,6.0,75.0,75.0,0.0,83427,9.373047281816289,1.5621745469693813,0.7810872734846906,0.0,19.52718183711727,19.52718183711727,0.0,Large,Medium,High,No Providers
NV,Nevada,Esmeralda,32009,729,596.0,14.4295,36.9128,13.0872,43.6242,79.3624,11.745,11.0738,11.2416,76.6779,87.0805,61.5772,12.5839,18.6242,55.0336,21.3087,16.7785,29.0268,45.1342,31.5436,69.6309,17.1141,36.2416,19.2953,34.8993,5.7047,15.7718,12.4161,8.0537,17.1141,22.9,6.3758,11.2416,42.4497,33.0537,17.953,19.1275,13.5906,9.5638,10.0671,24.1611,86.0,220.0,78.0,260.0,473.0,70.0,66.0,67.0,457.0,519.0,367.0,75.0,111.0,328.0,127.0,100.0,173.0,269.0,188.0,415.0,102.0,216.0,115.0,208.0,34.0,94.0,74.0,48.0,102.0,38.0,67.0,253.0,197.0,107.0,114.0,81.0,57.0,60.0,144.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-666666666,50.335570469798654,0.0,0.0,0.0,0.0,0.0,0.0,Very Small,No Providers,No Providers,No Providers
NV,Nevada,Eureka,32011,1855,1449.0,12.2153,34.9896,14.6998,41.891,76.8116,10.0759,11.5252,10.283,74.3271,84.196,63.6991,12.7674,22.0152,57.2119,24.0166,15.873,28.5714,42.5121,31.1249,70.1173,19.8068,38.5783,19.3237,36.3009,5.314,15.597,11.3872,7.8675,18.7716,21.5,6.2802,11.8703,41.4769,33.1953,22.4293,20.7729,15.1139,11.8012,11.3182,24.2926,177.0,507.0,213.0,607.0,1113.0,146.0,167.0,149.0,1077.0,1220.0,923.0,185.0,319.0,829.0,348.0,230.0,414.0,616.0,451.0,1016.0,287.0,559.0,280.0,526.0,77.0,226.0,165.0,114.0,272.0,91.0,172.0,601.0,481.0,325.0,301.0,219.0,171.0,164.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Very Small,No Providers,No Providers,No Providers
NV,Nevada,Humboldt,32013,17285,12756.0,13.625,27.1558,17.0586,31.5224,71.4252,7.8551,10.9752,6.4362,71.8407,83.4039,61.4142,7.7532,16.1963,56.4597,22.1778,11.2496,22.4443,37.6372,26.5444,72.021,18.6265,36.3986,15.2948,38.3898,3.418,16.259,7.8551,5.715,17.0116,75.7,4.0922,8.8899,35.7714,35.2932,14.4167,17.4114,14.2913,8.984,9.572,25.9094,1738.0,3464.0,2176.0,4021.0,9111.0,1002.0,1400.0,821.0,9164.0,10639.0,7834.0,989.0,2066.0,7202.0,2829.0,1435.0,2863.0,4801.0,3386.0,9187.0,2376.0,4643.0,1951.0,4897.0,436.0,2074.0,1002.0,729.0,2170.0,522.0,1134.0,4563.0,4502.0,1839.0,2221.0,1823.0,1146.0,1221.0,3305.0,9.0,0.0,0.0,1.0,73.0,73.0,3.0,79946,7.055503292568203,0.7839448102853559,0.0,0.0,57.22797115083098,57.22797115083098,2.351834430856068,Small,Very Low,No Providers,No Providers
NV,Nevada,Lander,32015,5734,4280.0,13.5047,28.8551,16.8692,36.0514,72.8972,8.271,11.3785,7.6402,71.8224,83.3411,60.5841,9.2991,18.5981,56.6589,23.5748,13.3411,25.0467,38.1308,28.5514,70.8645,19.6495,36.0047,16.9626,38.0374,4.0187,15.3738,8.8785,6.7991,18.0841,35.5,5.0234,10.2103,37.3131,35.3972,18.4346,19.7897,15.6542,10.7477,10.8645,25.6542,578.0,1235.0,722.0,1543.0,3120.0,354.0,487.0,327.0,3074.0,3567.0,2593.0,398.0,796.0,2425.0,1009.0,571.0,1072.0,1632.0,1222.0,3033.0,841.0,1541.0,726.0,1628.0,172.0,658.0,380.0,291.0,774.0,215.0,437.0,1597.0,1515.0,789.0,847.0,670.0,460.0,465.0,1098.0,2.0,0.0,0.0,0.0,7.0,7.0,0.0,84474,4.672897196261682,0.0,0.0,0.0,16.35514018691589,16.35514018691589,0.0,Very Small,No Providers,No Providers,No Providers
NV,Nevada,Lincoln,32017,4499,3414.0,9.2267,30.58,16.1101,36.7311,76.0984,10.5448,10.5448,7.8207,74.8389,86.4675,66.1394,8.3773,15.1728,61.3357,21.4997,11.6286,20.4159,40.4218,24.0187,70.9139,17.106,31.5759,14.9678,35.9402,3.925,14.1769,9.256,4.8037,14.7335,31.400000000000002,3.72,8.2015,35.0615,33.7434,10.2812,12.068,9.959,6.6491,7.0885,24.2531,315.0,1044.0,550.0,1254.0,2598.0,360.0,360.0,267.0,2555.0,2952.0,2258.0,286.0,518.0,2094.0,734.0,397.0,697.0,1380.0,820.0,2421.0,584.0,1078.0,511.0,1227.0,134.0,484.0,316.0,164.0,503.0,127.0,280.0,1197.0,1152.0,351.0,412.0,340.0,227.0,242.0,828.0,4.0,0.0,0.0,0.0,20.0,20.0,0.0,69496,11.716461628588167,0.0,0.0,0.0,58.58230814294083,58.58230814294083,0.0,Very Small,No Providers,No Providers,No Providers
NV,Nevada,Lyon,32019,59235,46118.0,11.7221,29.0104,15.4603,38.2866,74.8233,9.7532,11.2386,7.8603,74.0362,85.355,65.1329,9.1006,16.4946,60.1089,21.9199,12.7065,23.338,40.0559,27.7028,67.2904,18.1209,35.4157,16.3342,35.9621,4.0852,16.3103,9.1027,5.783,16.28,336.1,4.3996,9.2437,36.643,34.4399,13.5847,15.7661,12.3292,8.4349,8.9358,24.5978,5406.0,13379.0,7130.0,17657.0,34507.0,4498.0,5183.0,3625.0,34144.0,39364.0,30038.0,4197.0,7607.0,27721.0,10109.0,5860.0,10763.0,18473.0,12776.0,31033.0,8357.0,16333.0,7533.0,16585.0,1884.0,7522.0,4198.0,2667.0,7508.0,2029.0,4263.0,16899.0,15883.0,6265.0,7271.0,5686.0,3890.0,4121.0,11344.0,16.0,1.0,0.0,2.0,31.0,31.0,0.0,73460,3.4693612038683375,0.4336701504835422,0.0,0.2168350752417711,6.721887332494904,6.721887332494904,0.0,Large,Very Low,No Providers,Very Low
NV,Nevada,Mineral,32021,4554,3631.0,12.889,35.913,13.5775,43.3765,78.298,10.3553,12.1179,10.8785,75.902,84.5497,63.9769,12.9441,21.8948,54.0898,23.1892,17.1303,30.7629,42.8807,33.93,70.4489,20.022,38.3916,20.1047,39.8237,5.8937,23.1892,12.4484,8.8956,19.3886,49.400000000000006,6.5547,12.7788,45.1391,35.6376,23.4922,23.5748,16.6621,12.3933,12.7513,26.6869,468.0,1304.0,493.0,1575.0,2843.0,376.0,440.0,395.0,2756.0,3070.0,2323.0,470.0,795.0,1964.0,842.0,622.0,1117.0,1557.0,1232.0,2558.0,727.0,1394.0,730.0,1446.0,214.0,842.0,452.0,323.0,704.0,238.0,464.0,1639.0,1294.0,853.0,856.0,605.0,450.0,463.0,969.0,2.0,0.0,0.0,0.0,35.0,35.0,0.0,50584,5.50812448361333,0.0,0.0,0.0,96.39217846323328,96.39217846323328,0.0,Very Small,No Providers,No Providers,No Providers
NV,Nevada,Nye,32023,51591,43104.0,12.4142,36.5604,13.022,42.8893,77.9649,11.5651,11.3238,10.3958,75.348,87.087,60.7902,11.5535,18.3765,55.2014,21.3553,15.9428,27.7584,45.4065,32.0829,72.5594,18.047,39.8756,18.7245,36.0152,5.3127,18.4623,11.5349,7.1617,16.894,303.8,5.5285,10.5373,41.314,35.9595,16.3419,17.6109,13.0429,8.7834,9.4492,25.696,5351.0,15759.0,5613.0,18487.0,33606.0,4985.0,4881.0,4481.0,32478.0,37538.0,26203.0,4980.0,7921.0,23794.0,9205.0,6872.0,11965.0,19572.0,13829.0,31276.0,7779.0,17188.0,8071.0,15524.0,2290.0,7958.0,4972.0,3087.0,7282.0,2383.0,4542.0,17808.0,15500.0,7044.0,7591.0,5622.0,3786.0,4073.0,11076.0,9.0,0.0,0.0,3.0,25.0,25.0,0.0,55975,2.0879732739420938,0.6959910913140311,0.0,0.0,5.799925760950259,5.799925760950259,0.0,Large,Very Low,No Providers,No Providers
NV,Nevada,Pershing,32027,6650,5415.0,14.4044,26.2973,18.2087,35.1062,71.3019,7.904,10.0092,6.9991,70.5078,83.3056,59.2059,7.904,17.6916,55.8079,19.9077,12.2068,23.1948,38.7996,26.205,71.0065,18.0055,36.4912,15.4017,39.7045,3.6011,17.3961,8.4026,5.7064,16.602,15.3,4.1921,8.4026,35.494,35.2909,13.5919,16.8975,14.2936,9.1043,9.3075,28.4026,780.0,1424.0,986.0,1901.0,3861.0,428.0,542.0,379.0,3818.0,4511.0,3206.0,428.0,958.0,3022.0,1078.0,661.0,1256.0,2101.0,1419.0,3845.0,975.0,1976.0,834.0,2150.0,195.0,942.0,455.0,309.0,899.0,227.0,455.0,1922.0,1911.0,736.0,915.0,774.0,493.0,504.0,1538.0,1.0,0.0,0.0,0.0,38.0,38.0,0.0,72007,1.8467220683287164,0.0,0.0,0.0,70.17543859649123,70.17543859649123,0.0,Very Small,No Providers,No Providers,No Providers
NV,Nevada,Storey,32029,4104,3485.0,7.891,33.3142,15.4089,37.5036,77.9053,11.7934,10.9039,7.891,77.7905,89.6126,70.5022,8.2066,12.9986,67.4032,20.8034,11.9943,18.9096,43.5007,21.693,73.6872,15.495,32.3099,14.6915,33.802,3.9024,10.1865,9.01,4.505,13.1994,15.2,3.7016,7.4892,32.5968,30.99,8.0057,9.9857,8.4075,5.5093,6.1119,22.2095,275.0,1161.0,537.0,1307.0,2715.0,411.0,380.0,275.0,2711.0,3123.0,2457.0,286.0,453.0,2349.0,725.0,418.0,659.0,1516.0,756.0,2568.0,540.0,1126.0,512.0,1178.0,136.0,355.0,314.0,157.0,460.0,129.0,261.0,1136.0,1080.0,279.0,348.0,293.0,192.0,213.0,774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Very Small,No Providers,No Providers,No Providers
NV,Nevada,Washoe,32031,486480,383836.0,12.2974,25.0815,18.5676,29.2813,70.4488,8.2085,10.5931,5.8757,74.3067,83.9176,63.8046,6.6255,12.8138,61.3356,21.5751,9.8232,21.134,36.6487,21.7499,71.1218,18.0087,28.4676,14.1183,37.9623,3.1279,12.9511,7.2549,5.2749,15.5566,1783.3,3.5856,8.0902,31.0169,37.8534,12.7195,15.8755,13.3333,8.2809,9.0335,25.1949,47202.0,96272.0,71269.0,112392.0,270408.0,31507.0,40660.0,22553.0,285216.0,322106.0,244905.0,25431.0,49184.0,235428.0,82813.0,37705.0,81120.0,140671.0,83484.0,272991.0,69124.0,109269.0,54191.0,145713.0,12006.0,49711.0,27847.0,20247.0,59712.0,13763.0,31053.0,119054.0,145295.0,48822.0,60936.0,51178.0,31785.0,34674.0,96707.0,1520.0,69.0,34.0,235.0,1541.0,1239.0,72.0,85600,39.60024593836951,6.122406444418971,0.8857949749372127,1.7976427432549318,40.14735459936014,32.279410998447254,1.8758011233964507,Very Large,Very High,High,Very High
